CODIGO,TÍTULO,AUTOR,EDITORIAL,ESTADO,UBICACIÓN 
20.3.13.4.05.091,"EL TERROR DE SEXTO ""B""",YOLANDA REYES,"LOQUELEO, SANTILLANA",EXCELENTE,M3A2
20.3.13.4.05.092,EL TESORO DE LOS LUCEROS ERRANTES,GUILLERMINA HERRERA PEÑA,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A2
20.3.13.4.05.093,EL TESORO DE LOS LUCEROS ERRANTES,GUILLERMINA HERRERA PEÑA,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A2
20.3.13.4.05.094,EL VIAJE DE ARIANA,STEFANY BOLAÑOS,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A2
20.3.13.4.05.095,EL VIAJE DE ARIANA,STEFANY BOLAÑOS,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A2
20.3.13.4.05.096,EN BUSCA DE OLIVIA,ARTURO MONTERROSO,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A2
20.3.13.4.05.097,EN BUSCA DE OLIVIA,ARTURO MONTERROSO,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A2
20.3.13.4.05.098,ENRIQUE EL DIBUJANTE,YASMIN SOSA RECINOS,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.099,ENRIQUE EL DIBUJANTE,YASMIN SOSA RECINOS,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.100,ESCONDIDOS COMO ANNE FRANK. 14 HISTORIAS DE SUPERVIVENCIA,MARCEL PRINTS Y PETER HENK STEENHUIS,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.101,ESCONDIDOS COMO ANNE FRANK. 14 HISTORIAS DE SUPERVIVENCIA,MARCEL PRINTS Y PETER HENK STEENHUIS,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.102,FÁBULAS VUELTAS A CONTAR,EDGAR ALLAN GARCÍA,,DEBAJA,M3A3
20.3.13.4.05.103,FÁBULAS VUELTAS A CONTAR,EDGAR ALLAN GARCÍA,,DEBAJA,M3A3
20.3.13.4.05.104,FUERA DE LUGAR ,EYNARD MENÉNDEZ,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.105,FUERA DE LUGAR ,EYNARD MENÉNDEZ,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.106,GABRIELA Y SU REINO SUBMARINO,BYRON QUIÑÓNEZ,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.107,GABRIELA Y SU REINO SUBMARINO,BYRON QUIÑÓNEZ,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.108,GUARDARROBOT,STEPHANIE BURCKHARD,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.109,GUARDARROBOT,STEPHANIE BURCKHARD,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.110,HASTA LA CORONILLA,GABRIELA KESELMAN,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.111,HASTA LA CORONILLA,GABRIELA KESELMAN,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.313.4.05.112,HICHAM,ERNESTO RODRÍGUEZ ABAD,CARVAJAL SOLUCIONES EDUCATIVAS,EXCELENTE,M3A3
20.313.4.05.113,HICHAM,ERNESTO RODRÍGUEZ ABAD,CARVAJAL SOLUCIONES EDUCATIVAS,EXCELENTE,M3A3
20.313.4.05.114,JENGO EL MALO,ALEJANDRA OSORIO,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.313.4.05.115,JENGO EL MALO,ALEJANDRA OSORIO,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.313.4.05.116,KALINA Y EL SOL,LUCÍA LEÓN,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.313.4.05.117,KALINA Y EL SOL,LUCÍA LEÓN,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.313.4.05.118,KAUKI Y EL DEVORADOR DE INSECTOS,ALBERTO POCASANGRE,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.313.4.05.119,KAUKI Y EL DEVORADOR DE INSECTOS,ALBERTO POCASANGRE,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.120,LA ADMIRABLE SEÑORITA CLARA,ALEJANDRA OSORIO,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.121,LA ADMIRABLE SEÑORITA CLARA,ALEJANDRA OSORIO,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.122,EN LA CABEZA DE LAURA,MARVIN MONZÓN,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.123,EN LA CABEZA DE LAURA,MARVIN MONZÓN,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.124,LA CAJA DE LOS SUEÑOS,PAULINA LOSHER,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.125,LA CAJA DE LOS SUEÑOS,PAULINA LOSHER,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.126,LA CASA INVISIBLE,ANTONIO GONZÁLEZ,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.127,LA CASA INVISIBLE,ANTONIO GONZÁLEZ,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.128,LA CHICA QUE MANDABA A LOS HOMBRES POR UN TUBO,JULIO CALVO DRAGO,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.129,LA CHICA QUE MANDABA A LOS HOMBRES POR UN TUBO,JULIO CALVO DRAGO,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.130,LA CIUDAD DE LAS CURVAS,ALEJANDRO SANDOVAL,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.131,LA CIUDAD DE LAS CURVAS,ALEJANDRO SANDOVAL,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.132,LA CIUDAD DE LOS PECES,CÉSAR YUMÁN,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.133,LA CIUDAD DE LOS PECES,CÉSAR YUMÁN,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.134,LA FOSA DEL LOBO,LAUREN WOLK,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.135,LA FOSA DEL LOBO,LAUREN WOLK,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.136,LA GUERRA QUE SALVÓ MI VIDA,KIMBERLY BRUBAKER BRADLEY,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.137,LA GUERRA QUE SALVÓ MI VIDA,KIMBERLY BRUBAKER BRADLEY,"LOQUELEO, SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.138,LA HISTORIA SEGÚN RAFA,DIEGO VENTURA PUAC-COYOY,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.139,LA HISTORIA SEGÚN RAFA,DIEGO VENTURA PUAC-COYOY,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.140,LA HUELLA DEL GIGANTE,EMILIO SOLANO,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.141,LA HUELLA DEL GIGANTE,EMILIO SOLANO,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.142,LA ISLA INUNDADA,ALVARO MONTENEGRO,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.143,LA ISLA INUNDADA,ALVARO MONTENEGRO,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.144,LA ORDEN DE LA TORONJA,RICARDO A. BARAHONA,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.145,LA ORDEN DE LA TORONJA,RICARDO A. BARAHONA,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.146,LA PRINCESA DEL AGUA,SUSAN VERDE,"LOQUELEO, EDITORIAL SANTILLANA",DEBAJA,M3A3
20.3.13.4.05.147,LA PRINCESA DEL AGUA,SUSAN VERDE,"LOQUELEO, EDITORIAL SANTILLANA",DEBAJA,M3A3
20.3.13.4.05.148,LA TIENDA DE MIEDOS DEL SEÑOR ROQUE,ANTONIO GONZÁLEZ,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.149,LA TIENDA DE MIEDOS DEL SEÑOR ROQUE,ANTONIO GONZÁLEZ,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A3
20.3.13.4.05.150,LAS AVENTURAS DE BRÓCOLE,ANA PÉREZ ZALDÍVAR,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.151,LAS AVENTURAS DE BRÓCOLE,ANA PÉREZ ZALDÍVAR,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.152,LAS GRANDES HAZAÑAS DEL CID CAMPEADOR. CANTAR DEL MÍO CID  / A PROPÓSITO DE. DEL CANTAR DE MÍO CID,ANÓNIMO,GRUPO EDITORIAL NORMA,EXCELENTE,M3A4
20.3.13.4.05.153,LAS GRANDES HAZAÑAS DEL CID CAMPEADOR. CANTAR DEL MÍO CID  / A PROPÓSITO DE. DEL CANTAR DE MÍO CID,ANÓNIMO,GRUPO EDITORIAL NORMA,EXCELENTE,M3A4
20.3.13.4.05.154,LAS MEJORES AVENTURAS DEL QUIJOTE / A PROPÓSITO DE LAS MEJORES AVENTURAS DEL QUIJOTE,MIGUEL DE CERVANTES,GRUPO EDITORIAL NORMA,EXCELENTE,M3A4
20.3.13.4.05.155,LAS MEJORES AVENTURAS DEL QUIJOTE / A PROPÓSITO DE LAS MEJORES AVENTURAS DEL QUIJOTE,MIGUEL DE CERVANTES,GRUPO EDITORIAL NORMA,EXCELENTE,M3A4
20.3.13.4.05.156,LAS MUSARAÑAS,MARVIN MONZÓN,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.157,LAS MUSARAÑAS,MARVIN MONZÓN,"LOQUELEO, EDITORIAL SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.158,LAS TORPEZAS DE CATA,CLARA LUCÍA PÉREZ ARROYAVE,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.159,LAS TORPEZAS DE CATA,CLARA LUCÍA PÉREZ ARROYAVE,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.160,LEO,ANDREA PAOLA CASTILLO,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.161,LEO,ANDREA PAOLA CASTILLO,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.162,LOLA LA BICI,ANA PÉREZ ZALDÍVAR,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.163,LOLA LA BICI,ANA PÉREZ ZALDÍVAR,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.164,LOS CHIMPANCÉS MIRAN A LOS OJOS,ANDREA FERRARI,EDITORIAL SANTILLANA,EXCELENTE,M3A4
20.3.13.4.05.165,LOS CHIMPANCÉS MIRAN A LOS OJOS,ANDREA FERRARI,EDITORIAL SANTILLANA,EXCELENTE,M3A4
20.3.13.4.05.166,LOS CUATRO DE TEVIÁN,MARTÍN DÍAZ VALDÉS,EDITORIAL SANTILLANA,EXCELENTE,M3A4
20.3.13.4.05.167,LOS CUATRO DE TEVIÁN,MARTÍN DÍAZ VALDÉS,EDITORIAL SANTILLANA,EXCELENTE,M3A4
20.3.13.4.05.168,LOS HERMANOS QUE COSECHABAN CUENTOS DE HADAS,EDNA ITURRALDE,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.169,LOS HERMANOS QUE COSECHABAN CUENTOS DE HADAS,EDNA ITURRALDE,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.170,LUCINDA Y LA CAJA VIAJERA,YASMIN SOSA,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.171,LUCINDA Y LA CAJA VIAJERA,YASMIN SOSA,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.172,METZI Y LOS LEONES,LORENA JUÁREZ SAAVEDRA,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.173,METZI Y LOS LEONES,LORENA JUÁREZ SAAVEDRA,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.174,MI AÑO DE BRIGADISTA,KATHERINE PATERSON,EDITORIAL SANTILLANA,EXCELENTE,M3A4
20.3.13.4.05.175,MI AÑO DE BRIGADISTA,KATHERINE PATERSON,EDITORIAL SANTILLANA,EXCELENTE,M3A4
20.3.13.4.05.176,MYMOKO,ANTONIO GONZÁLEZ,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.177,MYMOKO,ANTONIO GONZÁLEZ,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.178,"NO ESTÁS SOLO, MAXI",MARÍA FERNANDA HEREDIA,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.179,"NO ESTÁS SOLO, MAXI",MARÍA FERNANDA HEREDIA,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.180,NO OLVIDES VER EL CIELO,LORENA FLORES,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.181,NO OLVIDES VER EL CIELO,LORENA FLORES,"LOQUELEO, SANTILLANA",EXCELENTE,M3A4
20.3.13.4.05.182,NUNCA INTENTES HACER ESTO EN CASA,ANTONIO GONZÁLEZ,EDITORIAL SANTILLANA,EXCELENTE,M3A4
